Targa,Scadenza,Data_pagamento,Primo_Avviso,Secondo_Avviso,Bollo,Mora,Interessi
"FM341PS","12/31/46 00:00:00",,,,151.87,,
"FM341PS","12/31/47 00:00:00",,,,151.87,,
"FM341PS","12/31/48 00:00:00",,,,151.87,,
"FM341PS","12/31/49 00:00:00",,,,151.87,,
"FM341PS","12/31/50 00:00:00",,,,151.87,,
"FM341PS","12/31/51 00:00:00",,,,151.87,,
"FM341PS","12/31/52 00:00:00",,,,151.87,,
"FM341PS","12/31/53 00:00:00",,,,151.87,,
"FM341PS","12/31/54 00:00:00",,,,151.87,,
"FM341PS","12/31/55 00:00:00",,,,151.87,,
"FM341PS","12/31/56 00:00:00",,,,151.87,,
"FM341PS","12/31/57 00:00:00",,,,151.87,,
"FM341PS","12/31/58 00:00:00",,,,151.87,,
"FM341PS","12/31/59 00:00:00",,,,151.87,,
"FM341PS","12/31/60 00:00:00",,,,151.87,,
"FM341PS","12/31/61 00:00:00",,,,151.87,,
"FM341PS","12/31/62 00:00:00",,,,151.87,,
"FM341PS","12/31/63 00:00:00",,,,151.87,,
"FM341PS","12/31/64 00:00:00",,,,151.87,,
"FM341PS","12/31/65 00:00:00",,,,151.87,,
"CN085CD","04/30/37 00:00:00",,,,1,,
"EY341DF","01/31/16 00:00:00","02/29/16 00:00:00","02/02/16 00:00:00",,67.87,,
"EY341DF","05/31/16 00:00:00","06/27/16 00:00:00","06/13/16 00:00:00",,67.87,,
"EY341DF","09/30/16 00:00:00","10/19/16 00:00:00",,,67.87,,
"EY341DF","01/31/17 00:00:00","02/24/17 00:00:00","02/01/17 00:00:00",,67.87,,
"EY341DF","05/31/17 00:00:00","06/21/17 00:00:00","06/06/17 00:00:00",,67.87,,
"EY341DF","09/30/17 00:00:00","10/30/17 00:00:00","10/03/17 00:00:00",,67.87,,
"EY341DF","01/31/18 00:00:00","02/28/18 00:00:00","02/05/18 00:00:00",,67.87,,
"EY341DF","05/31/18 00:00:00","06/28/18 00:00:00","06/11/18 00:00:00",,67.87,,
"EY341DF","09/30/18 00:00:00","10/31/18 00:00:00","10/02/18 00:00:00",,67.87,,
"EY341DF","01/31/19 00:00:00","02/26/19 00:00:00","02/01/19 00:00:00",,67.87,,
"EY341DF","05/31/19 00:00:00","06/26/19 00:00:00","06/10/19 00:00:00",,67.87,,
"EY341DF","09/30/19 00:00:00","10/24/19 00:00:00","10/02/19 00:00:00",,67.87,,
"EY341DF","01/31/20 00:00:00","02/28/20 00:00:00",,"02/18/20 00:00:00",67.87,,
"EY341DF","05/31/20 00:00:00","06/26/20 00:00:00",,,67.87,,
"EY341DF","09/30/20 00:00:00","10/30/20 00:00:00",,,67.87,,
"EY341DF","01/31/21 00:00:00","03/01/21 00:00:00",,,67.87,,
"EY341DF","05/31/21 00:00:00","06/29/21 00:00:00",,,67.87,,
"EY341DF","09/30/21 00:00:00","10/29/21 00:00:00",,,67.87,,
"EY341DF","01/31/22 00:00:00","02/25/22 00:00:00",,,67.87,,
"EY341DF","05/31/22 00:00:00","06/28/22 00:00:00",,,67.87,,
"EY341DF","09/30/22 00:00:00","10/27/22 00:00:00",,,67.87,,
"EY341DF","01/31/23 00:00:00","02/24/23 00:00:00",,,67.87,,
"EY341DF","05/31/23 00:00:00","06/30/23 00:00:00",,,67.87,,
"EY341DF","09/30/23 00:00:00","10/19/23 00:00:00",,,67.87,,
"EY341DF","01/31/24 00:00:00","02/27/24 00:00:00",,,67.87,,
"EY341DF","05/31/24 00:00:00","06/27/24 00:00:00",,,67.87,,
"EY341DF","09/30/24 00:00:00","10/29/24 00:00:00",,,67.87,,
"EY341DF","01/31/25 00:00:00","02/26/25 00:00:00",,,67.87,,
"EY341DF","05/31/25 00:00:00","06/30/25 00:00:00",,,67.87,,
"EY341DF","09/30/25 00:00:00","10/28/25 00:00:00",,,67.87,,
"EY341DF","01/31/26 00:00:00",,,,67.87,,
"EY341DF","05/31/26 00:00:00",,,,67.87,,
"EY341DF","09/30/26 00:00:00",,,,67.87,,
"EY341DF","01/31/27 00:00:00",,,,67.87,,
"EY341DF","05/31/27 00:00:00",,,,67.87,,
"EY341DF","09/30/27 00:00:00",,,,67.87,,
"EY341DF","01/31/28 00:00:00",,,,67.87,,
"EY341DF","05/31/28 00:00:00",,,,67.87,,
"EY341DF","09/30/28 00:00:00",,,,67.87,,
"EY341DF","01/31/29 00:00:00",,,,67.87,,
"EY341DF","05/31/29 00:00:00",,,,67.87,,
"EY341DF","09/30/29 00:00:00",,,,67.87,,
"EY341DF","01/31/30 00:00:00",,,,67.87,,
"EY341DF","05/31/30 00:00:00",,,,67.87,,
"GC067RN","10/31/22 00:00:00","11/08/22 00:00:00",,,1,,
"GC067RN","10/31/23 00:00:00","11/15/23 00:00:00",,,1,,
"GC067RN","10/31/24 00:00:00","11/14/24 00:00:00",,,1,,
"GC067RN","10/31/25 00:00:00","11/07/25 00:00:00",,,1,,
"GC067RN","10/31/26 00:00:00",,,,1,,
"GC067RN","10/31/27 00:00:00",,,,1,,
"GC067RN","10/31/28 00:00:00",,,,1,,
"GC067RN","10/31/29 00:00:00",,,,1,,
"CG600BF","01/31/14 00:00:00","02/12/14 00:00:00","02/10/14 00:00:00",,33.82,,
"CG600BF","01/31/15 00:00:00","02/17/15 00:00:00","02/05/15 00:00:00",,33.82,,
"CG600BF","01/31/16 00:00:00","02/18/16 00:00:00","02/02/16 00:00:00",,33.82,,
"CG600BF","01/31/17 00:00:00","02/13/17 00:00:00","02/01/17 00:00:00",,33.82,,
"CG600BF","01/31/18 00:00:00","02/26/18 00:00:00","02/05/18 00:00:00",,33.82,,
"CG600BF","01/31/19 00:00:00","02/19/19 00:00:00","02/01/19 00:00:00",,33.82,,
"CG600BF","01/31/20 00:00:00","02/11/20 00:00:00",,,33.82,,
"CG600BF","01/31/21 00:00:00","02/19/21 00:00:00",,,33.82,,
"CG600BF","01/31/22 00:00:00","02/28/22 00:00:00",,,33.82,,
"CG600BF","01/31/23 00:00:00","02/24/23 00:00:00",,,33.82,,
"CG600BF","01/31/24 00:00:00","02/16/24 00:00:00",,,33.82,,
"CG600BF","01/31/25 00:00:00","02/13/25 00:00:00",,,33.82,,
"GF515JK","08/31/21 00:00:00","01/25/22 00:00:00",,,1,,
"GF515JK","12/31/21 00:00:00","01/25/22 00:00:00",,,1,,
"GF515JK","04/30/22 00:00:00","05/25/22 00:00:00",,,1,,
"GF515JK","08/31/22 00:00:00","09/22/22 00:00:00",,,1,,
"GF515JK","12/31/22 00:00:00","01/26/23 00:00:00",,,1,,
"GF515JK","04/30/23 00:00:00","05/26/23 00:00:00",,,1,,
"GF515JK","08/31/23 00:00:00","09/26/23 00:00:00",,,1,,
"GF515JK","12/31/23 00:00:00","01/24/24 00:00:00",,,1,,
"GF515JK","04/30/24 00:00:00","05/22/24 00:00:00",,,1,,
"GF515JK","08/31/24 00:00:00","09/25/24 00:00:00",,,1,,
"GF515JK","12/31/24 00:00:00","01/27/25 00:00:00",,,1,,
"GF515JK","04/30/25 00:00:00","06/03/25 00:00:00",,,1,,
"GF515JK","08/31/25 00:00:00","09/29/25 00:00:00",,,1,,
"GF515JK","12/31/25 00:00:00","01/22/26 00:00:00",,,1,,
"GF515JK","04/30/26 00:00:00",,,,1,,
"GC067RN","10/31/30 00:00:00",,,,1,,
"GC067RN","10/31/31 00:00:00",,,,1,,
"GC067RN","10/31/32 00:00:00",,,,1,,
"GC067RN","10/31/33 00:00:00",,,,1,,
"GC067RN","10/31/34 00:00:00",,,,1,,
"GC067RN","10/31/35 00:00:00",,,,1,,
"GC067RN","10/31/36 00:00:00",,,,1,,
"GC067RN","10/31/37 00:00:00",,,,1,,
"GC067RN","10/31/38 00:00:00",,,,1,,
"GC067RN","10/31/39 00:00:00",,,,1,,
"GC067RN","10/31/40 00:00:00",,,,1,,
"GC067RN","10/31/41 00:00:00",,,,1,,
"GC067RN","10/31/42 00:00:00",,,,1,,
"GC067RN","10/31/43 00:00:00",,,,1,,
"GC067RN","10/31/44 00:00:00",,,,1,,
"GC067RN","10/31/45 00:00:00",,,,1,,
"GC067RN","10/31/46 00:00:00",,,,1,,
"GC067RN","10/31/47 00:00:00",,,,1,,
"GC067RN","10/31/48 00:00:00",,,,1,,
"GC067RN","10/31/49 00:00:00",,,,1,,
"GC067RN","10/31/50 00:00:00",,,,1,,
"GC067RN","10/31/51 00:00:00",,,,1,,
"GC067RN","10/31/52 00:00:00",,,,1,,
"GC067RN","10/31/53 00:00:00",,,,1,,
"GC067RN","10/31/54 00:00:00",,,,1,,
"CG600BF","01/31/26 00:00:00",,,,33.82,,
"CG600BF","01/31/27 00:00:00",,,,33.82,,
"CG600BF","01/31/28 00:00:00",,,,33.82,,
"CG600BF","01/31/29 00:00:00",,,,33.82,,
"CG600BF","01/31/30 00:00:00",,,,33.82,,
"CG600BF","01/31/31 00:00:00",,,,33.82,,
"CG600BF","01/31/32 00:00:00",,,,33.82,,
"CG600BF","01/31/33 00:00:00",,,,33.82,,
"CG600BF","01/31/34 00:00:00",,,,33.82,,
"CG600BF","01/31/35 00:00:00",,,,33.82,,
"CG600BF","01/31/36 00:00:00",,,,33.82,,
"CG600BF","01/31/37 00:00:00",,,,33.82,,
"CG600BF","01/31/38 00:00:00",,,,33.82,,
"CG600BF","01/31/39 00:00:00",,,,33.82,,
"CG600BF","01/31/40 00:00:00",,,,33.82,,
"CG600BF","01/31/41 00:00:00",,,,33.82,,
"CG600BF","01/31/42 00:00:00",,,,33.82,,
"CG600BF","01/31/43 00:00:00",,,,33.82,,
"CG600BF","01/31/44 00:00:00",,,,33.82,,
"CG600BF","01/31/45 00:00:00",,,,33.82,,
"CG600BF","01/31/46 00:00:00",,,,33.82,,
"CG600BF","01/31/47 00:00:00",,,,33.82,,
"CG600BF","01/31/48 00:00:00",,,,33.82,,
"CG600BF","01/31/49 00:00:00",,,,33.82,,
"CG600BF","01/31/50 00:00:00",,,,33.82,,
"CG600BF","01/31/51 00:00:00",,,,33.82,,
"CG600BF","01/31/52 00:00:00",,,,33.82,,
"CG600BF","01/31/53 00:00:00",,,,33.82,,
"CG600BF","01/31/54 00:00:00",,,,33.82,,
"CG600BF","01/31/55 00:00:00",,,,33.82,,
"CG600BF","01/31/56 00:00:00",,,,33.82,,
"CG600BF","01/31/57 00:00:00",,,,33.82,,
"CG600BF","01/31/58 00:00:00",,,,33.82,,
"CG600BF","01/31/59 00:00:00",,,,33.82,,
"CG600BF","01/31/60 00:00:00",,,,33.82,,
"CG600BF","01/31/61 00:00:00",,,,33.82,,
"FL850BL","02/28/30 00:00:00",,,,237.35,,
"FL850BL","06/30/30 00:00:00",,,,237.35,,
"FL850BL","10/31/30 00:00:00",,,,237.35,,
"FL850BL","02/28/31 00:00:00",,,,237.35,,
"FL850BL","06/30/31 00:00:00",,,,237.35,,
"FL850BL","10/31/31 00:00:00",,,,237.35,,
"FL850BL","02/29/32 00:00:00",,,,237.35,,
"FL850BL","06/30/32 00:00:00",,,,237.35,,
"FL850BL","10/31/32 00:00:00",,,,237.35,,
"FL850BL","02/28/33 00:00:00",,,,237.35,,
"FL850BL","06/30/33 00:00:00",,,,237.35,,
"FL850BL","10/31/33 00:00:00",,,,237.35,,
"FL850BL","02/28/34 00:00:00",,,,237.35,,
"FL849BL","06/30/17 00:00:00","08/28/17 00:00:00","08/01/17 00:00:00",,236.43,,
"FL849BL","10/31/17 00:00:00","11/15/17 00:00:00","11/06/17 00:00:00",,236.43,,
"FL849BL","02/28/18 00:00:00","03/14/18 00:00:00","03/05/18 00:00:00",,236.43,,
"FL849BL","06/30/18 00:00:00","07/12/18 00:00:00","07/04/18 00:00:00",,236.43,,
"FL849BL","10/31/18 00:00:00","11/15/18 00:00:00","11/06/18 00:00:00",,236.43,,
"FL849BL","02/28/19 00:00:00","03/15/19 00:00:00","03/05/19 00:00:00",,236.43,,
"FL849BL","06/30/19 00:00:00","07/11/19 00:00:00","07/01/19 00:00:00","07/01/19 00:00:00",236.43,,
"FL849BL","10/31/19 00:00:00","11/19/19 00:00:00","11/12/19 00:00:00",,236.43,,
"FL849BL","02/29/20 00:00:00","03/16/20 00:00:00",,,236.43,,
"FL849BL","06/30/20 00:00:00","07/13/20 00:00:00",,,236.43,,
"FL849BL","10/31/20 00:00:00","11/16/20 00:00:00",,,236.43,,
"FL849BL","02/28/21 00:00:00","03/17/21 00:00:00",,,236.43,,
"FL849BL","06/30/21 00:00:00","07/14/21 00:00:00","07/02/21 00:00:00",,236.43,,
"FL849BL","10/31/21 00:00:00","11/19/21 00:00:00",,,236.43,,
"FL849BL","02/28/22 00:00:00","03/18/22 00:00:00",,,236.43,,
"FL849BL","06/30/22 00:00:00","07/14/22 00:00:00",,,236.43,,
"FL849BL","10/31/22 00:00:00","11/09/22 00:00:00",,,236.43,,
"FL849BL","02/28/23 00:00:00","03/17/23 00:00:00",,,236.43,,
"FL849BL","06/30/23 00:00:00","07/28/23 00:00:00",,,236.43,,
"FL849BL","10/31/23 00:00:00","11/16/23 00:00:00",,,236.43,,
"FL849BL","02/29/24 00:00:00","03/13/24 00:00:00",,,236.43,,
"FL849BL","06/30/24 00:00:00","07/10/24 00:00:00",,,236.43,,
"FL849BL","10/31/24 00:00:00","11/15/24 00:00:00",,,236.43,,
"FL849BL","02/28/25 00:00:00","03/07/25 00:00:00",,,236.43,,
"FL849BL","06/30/25 00:00:00","07/28/25 00:00:00",,,236.43,,
"FL849BL","10/31/25 00:00:00","11/10/25 00:00:00",,,236.43,,
"FL849BL","02/28/26 00:00:00",,,,236.43,,
"FL849BL","06/30/26 00:00:00",,,,236.43,,
"FL849BL","10/31/26 00:00:00",,,,236.43,,
"FL849BL","02/28/27 00:00:00",,,,236.43,,
"FL849BL","06/30/27 00:00:00",,,,236.43,,
"FL849BL","10/31/27 00:00:00",,,,236.43,,
"FL849BL","02/29/28 00:00:00",,,,236.43,,
"FL849BL","06/30/28 00:00:00",,,,236.43,,
"FL849BL","10/31/28 00:00:00",,,,236.43,,
"CN085CD","08/31/37 00:00:00",,,,1,,
"CN085CD","12/31/37 00:00:00",,,,1,,
"CN085CD","04/30/38 00:00:00",,,,1,,
"CN085CD","08/31/38 00:00:00",,,,1,,
"CN085CD","12/31/38 00:00:00",,,,1,,
"GM486AS","02/28/23 00:00:00","03/29/23 00:00:00",,,1,,
"GM486AS","06/30/23 00:00:00","07/26/23 00:00:00",,,1,,
"GM486AS","10/31/23 00:00:00","11/29/23 00:00:00",,,1,,
"GM486AS","02/29/24 00:00:00","03/27/24 00:00:00",,,1,,
"GM486AS","06/30/24 00:00:00","07/31/24 00:00:00",,,1,,
"GM486AS","10/31/24 00:00:00","11/28/24 00:00:00",,,1,,
"GM486AS","02/28/25 00:00:00","03/28/25 00:00:00",,,1,,
"GM486AS","06/30/25 00:00:00","07/28/25 00:00:00",,,1,,
"GM486AS","10/31/25 00:00:00","11/19/25 00:00:00",,,1,,
"GM486AS","02/28/26 00:00:00",,,,1,,
"GM486AS","06/30/26 00:00:00",,,,1,,
"GM486AS","10/31/26 00:00:00",,,,1,,
"GM486AS","02/28/27 00:00:00",,,,1,,
"GM486AS","06/30/27 00:00:00",,,,1,,
"GM486AS","10/31/27 00:00:00",,,,1,,
"GM486AS","02/29/28 00:00:00",,,,1,,
"GM486AS","06/30/28 00:00:00",,,,1,,
"FL849BL","02/28/29 00:00:00",,,,236.43,,
"FL849BL","06/30/29 00:00:00",,,,236.43,,
"FL849BL","10/31/29 00:00:00",,,,236.43,,
"FL849BL","02/28/30 00:00:00",,,,236.43,,
"FL849BL","06/30/30 00:00:00",,,,236.43,,
"FL849BL","10/31/30 00:00:00",,,,236.43,,
"FL849BL","02/28/31 00:00:00",,,,236.43,,
"FL849BL","06/30/31 00:00:00",,,,236.43,,
"FL849BL","10/31/31 00:00:00",,,,236.43,,
"FL849BL","02/29/32 00:00:00",,,,236.43,,
"FL849BL","06/30/32 00:00:00",,,,236.43,,
"FL849BL","10/31/32 00:00:00",,,,236.43,,
"FL849BL","02/28/33 00:00:00",,,,236.43,,
"FL849BL","06/30/33 00:00:00",,,,236.43,,
"FL849BL","10/31/33 00:00:00",,,,236.43,,
"FL849BL","02/28/34 00:00:00",,,,236.43,,
"BR671LF","05/31/22 00:00:00","06/21/22 00:00:00",,,1,,
"BR671LF","09/30/22 00:00:00","10/27/22 00:00:00",,,1,,
"BR671LF","01/31/23 00:00:00","02/24/23 00:00:00",,,1,,
"GM486AS","10/31/28 00:00:00",,,,1,,
"GM486AS","02/28/29 00:00:00",,,,1,,
"GM486AS","06/30/29 00:00:00",,,,1,,
"GM486AS","10/31/29 00:00:00",,,,1,,
"GM486AS","02/28/30 00:00:00",,,,1,,
"GM486AS","06/30/30 00:00:00",,,,1,,
"GM486AS","10/31/30 00:00:00",,,,1,,
"GM486AS","02/28/31 00:00:00",,,,1,,
"GM486AS","06/30/31 00:00:00",,,,1,,
"GM486AS","10/31/31 00:00:00",,,,1,,
"GM486AS","02/29/32 00:00:00",,,,1,,
"GM486AS","06/30/32 00:00:00",,,,1,,
"GM486AS","10/31/32 00:00:00",,,,1,,
"GM486AS","02/28/33 00:00:00",,,,1,,
"GM486AS","06/30/33 00:00:00",,,,1,,
"GM486AS","10/31/33 00:00:00",,,,1,,
"GM486AS","02/28/34 00:00:00",,,,1,,
"GM486AS","06/30/34 00:00:00",,,,1,,
"GM486AS","10/31/34 00:00:00",,,,1,,
"GM486AS","02/28/35 00:00:00",,,,1,,
"GM486AS","06/30/35 00:00:00",,,,1,,
"GM486AS","10/31/35 00:00:00",,,,1,,
"GM486AS","02/29/36 00:00:00",,,,1,,
"GM486AS","06/30/36 00:00:00",,,,1,,
"GM486AS","10/31/36 00:00:00",,,,1,,
"GM486AS","02/28/37 00:00:00",,,,1,,
"GM486AS","06/30/37 00:00:00",,,,1,,
"GM486AS","10/31/37 00:00:00",,,,1,,
"GM486AS","02/28/38 00:00:00",,,,1,,
"GM486AS","06/30/38 00:00:00",,,,1,,
"GM486AS","10/31/38 00:00:00",,,,1,,
"GM486AS","02/28/39 00:00:00",,,,1,,
"GM486AS","06/30/39 00:00:00",,,,1,,
"BR671LF","05/31/23 00:00:00","06/22/23 00:00:00",,,1,,
"BR671LF","09/30/23 00:00:00","10/18/23 00:00:00",,,1,,
"BR671LF","01/31/24 00:00:00","02/23/24 00:00:00",,,1,,
"BR671LF","05/31/24 00:00:00","07/04/24 00:00:00",,,1,,
"BR671LF","09/30/24 00:00:00","10/22/24 00:00:00",,,1,,
"BR671LF","01/31/25 00:00:00","03/04/25 00:00:00",,,1,,
"BR671LF","05/31/25 00:00:00","06/24/25 00:00:00",,,1,,
"BR671LF","09/30/25 00:00:00","10/21/25 00:00:00",,,1,,
"BR671LF","01/31/26 00:00:00",,,,1,,
"BR671LF","05/31/26 00:00:00",,,,1,,
"BR671LF","09/30/26 00:00:00",,,,1,,
"BR671LF","01/31/27 00:00:00",,,,1,,
"BR671LF","05/31/27 00:00:00",,,,1,,
"BR671LF","09/30/27 00:00:00",,,,1,,
"BR671LF","01/31/28 00:00:00",,,,1,,
"BR671LF","05/31/28 00:00:00",,,,1,,
"BR671LF","09/30/28 00:00:00",,,,1,,
"BR671LF","01/31/29 00:00:00",,,,1,,
"BR671LF","05/31/29 00:00:00",,,,1,,
"BR671LF","09/30/29 00:00:00",,,,1,,
"BR671LF","01/31/30 00:00:00",,,,1,,
"GM481AS","02/28/23 00:00:00","03/29/23 00:00:00",,,1,,
"GM481AS","06/30/23 00:00:00","07/26/23 00:00:00",,,1,,
"GM481AS","10/31/23 00:00:00","11/29/23 00:00:00",,,1,,
"GM481AS","02/29/24 00:00:00","03/27/24 00:00:00",,,1,,
"GM481AS","06/30/24 00:00:00","07/31/24 00:00:00",,,1,,
"GM481AS","10/31/24 00:00:00","11/28/24 00:00:00",,,1,,
"GM481AS","02/28/25 00:00:00","03/28/25 00:00:00",,,1,,
"GM481AS","06/30/25 00:00:00","07/28/25 00:00:00",,,1,,
"GM481AS","10/31/25 00:00:00","11/19/25 00:00:00",,,1,,
"GM481AS","02/28/26 00:00:00",,,,1,,
"GM481AS","06/30/26 00:00:00",,,,1,,
"GM481AS","10/31/26 00:00:00",,,,1,,
"GM481AS","02/28/27 00:00:00",,,,1,,
"GM481AS","06/30/27 00:00:00",,,,1,,
"GM481AS","10/31/27 00:00:00",,,,1,,
"GM481AS","02/29/28 00:00:00",,,,1,,
"GM481AS","06/30/28 00:00:00",,,,1,,
"GM481AS","10/31/28 00:00:00",,,,1,,
"GM481AS","02/28/29 00:00:00",,,,1,,
"GM481AS","06/30/29 00:00:00",,,,1,,
"GM481AS","10/31/29 00:00:00",,,,1,,
"GM481AS","02/28/30 00:00:00",,,,1,,
"GM481AS","06/30/30 00:00:00",,,,1,,
"GM481AS","10/31/30 00:00:00",,,,1,,
"GM481AS","02/28/31 00:00:00",,,,1,,
"GM481AS","06/30/31 00:00:00",,,,1,,
"GM481AS","10/31/31 00:00:00",,,,1,,
"GM481AS","02/29/32 00:00:00",,,,1,,
"GM481AS","06/30/32 00:00:00",,,,1,,
"GM481AS","10/31/32 00:00:00",,,,1,,
"GM481AS","02/28/33 00:00:00",,,,1,,
"GM481AS","06/30/33 00:00:00",,,,1,,
"GM481AS","10/31/33 00:00:00",,,,1,,
"GM481AS","02/28/34 00:00:00",,,,1,,
"GM481AS","06/30/34 00:00:00",,,,1,,
"GM481AS","10/31/34 00:00:00",,,,1,,
"GM481AS","02/28/35 00:00:00",,,,1,,
"GM481AS","06/30/35 00:00:00",,,,1,,
"GM481AS","10/31/35 00:00:00",,,,1,,
"GM481AS","02/29/36 00:00:00",,,,1,,
"GM481AS","06/30/36 00:00:00",,,,1,,
"GM481AS","10/31/36 00:00:00",,,,1,,
"GM481AS","02/28/37 00:00:00",,,,1,,
"GM481AS","06/30/37 00:00:00",,,,1,,
"GM481AS","10/31/37 00:00:00",,,,1,,
"GM481AS","02/28/38 00:00:00",,,,1,,
"GM481AS","06/30/38 00:00:00",,,,1,,
"GM481AS","10/31/38 00:00:00",,,,1,,
"GM481AS","02/28/39 00:00:00",,,,1,,
"GM481AS","06/30/39 00:00:00",,,,1,,
"GP081XZ","09/30/23 00:00:00","11/08/23 00:00:00",,,1,,
"GP081XZ","09/30/24 00:00:00","10/09/24 00:00:00",,,1,,
"GP081XZ","09/30/25 00:00:00","10/10/25 00:00:00",,,1,,
"GP081XZ","09/30/26 00:00:00",,,,1,,
"GP081XZ","09/30/27 00:00:00",,,,1,,
"GP081XZ","09/30/28 00:00:00",,,,1,,
"GP081XZ","09/30/29 00:00:00",,,,1,,
"GP081XZ","09/30/30 00:00:00",,,,1,,
"GP081XZ","09/30/31 00:00:00",,,,1,,
"GP081XZ","09/30/32 00:00:00",,,,1,,
"GP081XZ","09/30/33 00:00:00",,,,1,,
"GP081XZ","09/30/34 00:00:00",,,,1,,
"GP081XZ","09/30/35 00:00:00",,,,1,,
"GP081XZ","09/30/36 00:00:00",,,,1,,
"GP081XZ","09/30/37 00:00:00",,,,1,,
"GP081XZ","09/30/38 00:00:00",,,,1,,
"GP081XZ","09/30/39 00:00:00",,,,1,,
"GP081XZ","09/30/40 00:00:00",,,,1,,
"GP081XZ","09/30/41 00:00:00",,,,1,,
"GP081XZ","09/30/42 00:00:00",,,,1,,
"GP081XZ","09/30/43 00:00:00",,,,1,,
"GP081XZ","09/30/44 00:00:00",,,,1,,
"GP081XZ","09/30/45 00:00:00",,,,1,,
"GP081XZ","09/30/46 00:00:00",,,,1,,
"GP081XZ","09/30/47 00:00:00",,,,1,,
"GP081XZ","09/30/48 00:00:00",,,,1,,
"GP081XZ","09/30/49 00:00:00",,,,1,,
"GP081XZ","09/30/50 00:00:00",,,,1,,
"GP081XZ","09/30/51 00:00:00",,,,1,,
"GP081XZ","09/30/52 00:00:00",,,,1,,
"GP081XZ","09/30/53 00:00:00",,,,1,,
"GP081XZ","09/30/54 00:00:00",,,,1,,
"GP081XZ","09/30/55 00:00:00",,,,1,,
"FM280PM","04/30/22 00:00:00","05/31/22 00:00:00",,,1,,
"FM280PM","08/31/22 00:00:00","09/22/22 00:00:00",,,1,,
"FM280PM","12/31/22 00:00:00","01/30/23 00:00:00",,,1,,
"FM280PM","04/30/23 00:00:00","05/31/23 00:00:00",,,1,,
"FM280PM","08/31/23 00:00:00","09/28/23 00:00:00",,,1,,
"FM280PM","12/31/23 00:00:00","01/30/24 00:00:00",,,1,,
"FM280PM","04/30/24 00:00:00","05/30/24 00:00:00",,,1,,
"FM280PM","08/31/24 00:00:00","09/27/24 00:00:00",,,1,,
"FM280PM","12/31/24 00:00:00","01/27/25 00:00:00",,,1,,
"FM280PM","04/30/25 00:00:00","05/28/25 00:00:00",,,1,,
"FM280PM","08/31/25 00:00:00","09/30/25 00:00:00",,,1,,
"FM280PM","12/31/25 00:00:00","01/21/26 00:00:00",,,1,,
"FM280PM","04/30/26 00:00:00",,,,1,,
"FM280PM","08/31/26 00:00:00",,,,1,,
"FM280PM","12/31/26 00:00:00",,,,1,,
"FM280PM","04/30/27 00:00:00",,,,1,,
"FM280PM","08/31/27 00:00:00",,,,1,,
"FM280PM","12/31/27 00:00:00",,,,1,,
"FM280PM","04/30/28 00:00:00",,,,1,,
"FM280PM","08/31/28 00:00:00",,,,1,,
"FM280PM","12/31/28 00:00:00",,,,1,,
"FM280PM","04/30/29 00:00:00",,,,1,,
"FM280PM","08/31/29 00:00:00",,,,1,,
"FM280PM","12/31/29 00:00:00",,,,1,,
"FM280PM","04/30/30 00:00:00",,,,1,,
"FM280PM","08/31/30 00:00:00",,,,1,,
"FM280PM","12/31/30 00:00:00",,,,1,,
"FM280PM","04/30/31 00:00:00",,,,1,,
"FM280PM","08/31/31 00:00:00",,,,1,,
"FM280PM","12/31/31 00:00:00",,,,1,,
"FM280PM","04/30/32 00:00:00",,,,1,,
"FM280PM","08/31/32 00:00:00",,,,1,,
"FM280PM","12/31/32 00:00:00",,,,1,,
"FM280PM","04/30/33 00:00:00",,,,1,,
"FM280PM","08/31/33 00:00:00",,,,1,,
"FM280PM","12/31/33 00:00:00",,,,1,,
"FM280PM","04/30/34 00:00:00",,,,1,,
"FM280PM","08/31/34 00:00:00",,,,1,,
"FM280PM","12/31/34 00:00:00",,,,1,,
"FM280PM","04/30/35 00:00:00",,,,1,,
"FM280PM","08/31/35 00:00:00",,,,1,,
"FM280PM","12/31/35 00:00:00",,,,1,,
"FM280PM","04/30/36 00:00:00",,,,1,,
"FM280PM","08/31/36 00:00:00",,,,1,,
"FM280PM","12/31/36 00:00:00",,,,1,,
"GH285MB","02/28/22 00:00:00","03/23/22 00:00:00",,,1,,
"GH285MB","06/30/22 00:00:00","07/13/22 00:00:00",,,1,,
"GH285MB","10/31/22 00:00:00","11/10/22 00:00:00",,,1,,
"GH285MB","02/28/23 00:00:00","03/17/23 00:00:00",,,1,,
"GH285MB","06/30/23 00:00:00","07/14/23 00:00:00",,,1,,
"GH285MB","10/31/23 00:00:00","12/06/23 00:00:00",,,1,,
"GH285MB","02/29/24 00:00:00","03/11/24 00:00:00",,,1,,
"FM026PM","10/31/22 00:00:00","11/09/22 00:00:00",,,1,,
"CZ334EA","11/30/19 00:00:00","12/13/19 00:00:00",,,125.09,,
"CZ334EA","11/30/20 00:00:00","12/14/20 00:00:00",,,125.09,,
"CZ334EA","11/30/21 00:00:00","12/16/21 00:00:00",,,125.09,,
"CZ334EA","11/30/22 00:00:00","12/15/22 00:00:00",,,125.09,,
"CZ334EA","11/30/23 00:00:00","12/13/23 00:00:00",,,125.09,,
"CZ334EA","11/30/24 00:00:00","12/09/24 00:00:00",,,125.09,,
"CZ334EA","11/30/25 00:00:00","12/18/25 00:00:00",,,125.09,,
